400 200
0 0 
500 2000
5.0
245.625 2.7668e-14 246.875 2.7441e-14 248.125 2.1975e-14 249.375 2.3502e-14
250.625 2.3313e-14 251.875 2.0104e-14 253.125 1.9944e-14 254.375 1.9787e-14
255.625 1.7042e-14 256.875 1.6908e-14 258.125 1.3508e-14 259.375 1.4431e-14
260.625 1.432e-14 261.875 1.1431e-14 263.125 1.2208e-14 264.375 1.2115e-14
265.625 9.6634e-15 266.875 1.0317e-14 268.125 1.0239e-14 269.375 8.7751e-15
270.625 8.709e-15 271.875 8.6437e-15 273.125 7.399e-15 274.375 7.3437e-15
275.625 7.2892e-15 276.875 6.2319e-15 278.125 6.1857e-15 279.375 6.14e-15
280.625 5.243e-15 281.875 5.2044e-15 283.125 5.1662e-15 284.375 4.4061e-15
285.625 4.3739e-15 286.875 4.342e-15 288.125 3.6986e-15 289.375 3.6717e-15
290.625 3.645e-15 291.875 3.1012e-15 293.125 3.0787e-15 294.375 3.0565e-15
295.625 2.5973e-15 296.875 2.5785e-15 298.125 2.56e-15 299.375 2.1727e-15
300.625 2.1571e-15 301.875 2.1416e-15 303.125 1.8155e-15 304.375 1.8025e-15
305.625 1.7896e-15 306.875 1.5152e-15 308.125 1.5044e-15 309.375 1.4936e-15
310.625 1.2631e-15 311.875 1.2541e-15 313.125 1.2452e-15 314.375 9.8273e-16
315.625 1.0443e-15 316.875 1.0368e-15 318.125 8.1762e-16 319.375 8.6851e-16
320.625 8.6235e-16 321.875 6.7946e-16 323.125 7.2149e-16 324.375 7.1637e-16
325.625 7.113e-16 326.875 5.9865e-16 328.125 5.9441e-16 329.375 5.902e-16
330.625 4.9613e-16 331.875 4.9262e-16 333.125 4.8914e-16 334.375 3.8444e-16
335.625 4.0779e-16 336.875 4.0491e-16 338.125 3.1797e-16 339.375 3.3716e-16
340.625 3.3479e-16 341.875 3.3243e-16 343.125 2.7844e-16 344.375 2.7648e-16
345.625 2.7453e-16 346.875 2.2968e-16 348.125 2.2806e-16 349.375 2.2645e-16
350.625 1.7738e-16 351.875 1.8789e-16 353.125 1.8657e-16 354.375 1.4602e-16
355.625 1.5462e-16 356.875 1.5353e-16 358.125 1.5245e-16 359.375 1.2709e-16
360.625 1.2619e-16 361.875 1.2531e-16 363.125 9.7907e-17 364.375 1.036e-16
365.625 1.0287e-16 366.875 1.0215e-16 368.125 8.4952e-17 369.375 8.4355e-17
370.625 8.3762e-17 371.875 6.5337e-17 373.125 6.9089e-17 374.375 6.8603e-17
