 ------------------------------------
 ------------------------------------
 ANL-Osaka g* N -> MB amplitude
process :  g* n -> pi0 n
Q2=  0.000 GeV^2
L=       0
   W(MeV)               EL+                     EL-                     ML+                     ML-                     SL+                     SL- 
  1360.00      0.7851E+00  0.4626E+00  0.0000E+00  0.0000E+00 -0.1168E+02  0.6534E+01  0.3782E+01  0.5915E+01  0.7018E+00  0.4299E+00 -0.3973E+01 -0.3091E+01
  1380.00      0.7430E+00  0.4032E+00  0.0000E+00  0.0000E+00 -0.1047E+02  0.5137E+01  0.2972E+01  0.7201E+01  0.5379E+00  0.3895E+00 -0.3286E+01 -0.4511E+01
  1400.00      0.7231E+00  0.3444E+00  0.0000E+00  0.0000E+00 -0.9330E+01  0.4068E+01  0.1688E+01  0.7909E+01  0.4047E+00  0.3521E+00 -0.2054E+01 -0.5488E+01
  1420.00      0.7218E+00  0.2903E+00  0.0000E+00  0.0000E+00 -0.8255E+01  0.3252E+01  0.3702E+00  0.7920E+01  0.2954E+00  0.3162E+00 -0.6600E+00 -0.5810E+01
  1440.00      0.7353E+00  0.2431E+00  0.0000E+00  0.0000E+00 -0.7258E+01  0.2637E+01 -0.6396E+00  0.7457E+01  0.2044E+00  0.2823E+00  0.5218E+00 -0.5604E+01
  1460.00      0.7607E+00  0.2041E+00  0.0000E+00  0.0000E+00 -0.6341E+01  0.2183E+01 -0.1281E+01  0.6818E+01  0.1270E+00  0.2516E+00  0.1355E+01 -0.5136E+01
  1480.00      0.7954E+00  0.1742E+00  0.0000E+00  0.0000E+00 -0.5505E+01  0.1858E+01 -0.1642E+01  0.6180E+01  0.5868E-01  0.2261E+00  0.1858E+01 -0.4602E+01
  1500.00      0.8376E+00  0.1546E+00  0.0000E+00  0.0000E+00 -0.4750E+01  0.1638E+01 -0.1826E+01  0.5612E+01 -0.1491E-02  0.2141E+00  0.2056E+01 -0.4095E+01
  1520.00      0.8868E+00  0.1468E+00  0.0000E+00  0.0000E+00 -0.4072E+01  0.1502E+01 -0.1907E+01  0.5139E+01 -0.2574E-01  0.2133E+00  0.2011E+01 -0.3497E+01
  1540.00      0.9435E+00  0.1485E+00  0.0000E+00  0.0000E+00 -0.3465E+01  0.1430E+01 -0.1966E+01  0.4722E+01 -0.3735E-01  0.1693E+00  0.2109E+01 -0.2904E+01
  1560.00      0.1004E+01  0.1601E+00  0.0000E+00  0.0000E+00 -0.2919E+01  0.1404E+01 -0.2040E+01  0.4322E+01 -0.7391E-01  0.1181E+00  0.2222E+01 -0.2509E+01
